month,day,time,light,location,intersection,atmosphere,collision,municipality,department,road,traffic,nblanes,reslane,laneprofile,plan,surface,user,sex,route,pedlocation,pedaction,pedcondition,birth,dirtraffic,catvehicle,nboccupants,obstacle,movobstacle,impact,maneuver
9,16,1300,1,2,1,8.0,2.0,140,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1990.0,0.0,7,0,1.0,0.0,1.0,2.0
10,30,1130,1,2,1,1.0,6.0,9,690,4,2.0,2.0,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1964.0,1.0,7,0,0.0,1.0,1.0,1.0
10,30,1130,1,2,1,1.0,6.0,9,690,4,2.0,2.0,0.0,1.0,1.0,1.0,3,2,0.0,1.0,3.0,1.0,1930.0,1.0,7,0,0.0,1.0,1.0,1.0
11,2,1515,1,2,1,1.0,3.0,52,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,2001.0,2.0,31,0,0.0,2.0,8.0,15.0
11,2,1515,1,2,1,1.0,3.0,52,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1947.0,1.0,7,0,0.0,2.0,1.0,1.0
12,17,1445,1,2,1,2.0,1.0,140,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1989.0,2.0,7,0,0.0,2.0,3.0,19.0
12,17,1445,1,2,1,2.0,1.0,140,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1979.0,1.0,7,0,0.0,2.0,1.0,1.0
12,23,1145,1,2,1,8.0,3.0,121,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1942.0,0.0,7,0,0.0,2.0,3.0,15.0
12,23,1145,1,2,1,8.0,3.0,121,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1976.0,2.0,33,0,0.0,2.0,1.0,17.0
2,1,705,5,2,1,5.0,6.0,19,690,3,2.0,2.0,0.0,1.0,2.0,2.0,1,1,1.0,0.0,0.0,0.0,1993.0,1.0,7,0,0.0,1.0,2.0,1.0
2,1,705,5,2,1,5.0,6.0,19,690,3,2.0,2.0,0.0,1.0,2.0,2.0,3,1,2.0,3.0,3.0,1.0,1998.0,1.0,7,0,0.0,1.0,2.0,1.0
2,17,2315,3,1,1,1.0,6.0,77,690,3,2.0,2.0,0.0,1.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1993.0,2.0,7,0,2.0,0.0,0.0,1.0
3,11,1115,1,2,1,1.0,6.0,197,690,6,,,0.0,1.0,1.0,1.0,1,1,9.0,0.0,0.0,0.0,1977.0,0.0,7,0,0.0,1.0,4.0,20.0
3,11,1115,1,2,1,1.0,6.0,197,690,6,,,0.0,1.0,1.0,1.0,3,1,0.0,2.0,9.0,1.0,1926.0,0.0,7,0,0.0,1.0,4.0,20.0
3,19,440,3,1,1,2.0,7.0,218,690,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1985.0,2.0,7,0,13.0,0.0,1.0,1.0
3,19,440,3,1,1,2.0,7.0,218,690,3,2.0,2.0,0.0,1.0,1.0,2.0,2,1,5.0,0.0,0.0,0.0,1985.0,2.0,7,0,13.0,0.0,1.0,1.0
4,10,755,2,2,1,7.0,6.0,19,690,4,2.0,2.0,0.0,1.0,1.0,1.0,1,2,0.0,0.0,0.0,0.0,1970.0,2.0,7,0,0.0,1.0,2.0,1.0
4,10,755,2,2,1,7.0,6.0,19,690,4,2.0,2.0,0.0,1.0,1.0,1.0,3,1,2.0,3.0,3.0,1.0,2002.0,2.0,7,0,0.0,1.0,2.0,1.0
4,17,1630,1,2,1,1.0,3.0,145,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1971.0,0.0,7,0,0.0,2.0,2.0,15.0
4,17,1630,1,2,1,1.0,3.0,145,690,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,2005.0,0.0,7,0,0.0,2.0,2.0,15.0
4,17,1630,1,2,1,1.0,3.0,145,690,3,2.0,2.0,0.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,2010.0,0.0,7,0,0.0,2.0,2.0,15.0
4,17,1630,1,2,1,1.0,3.0,145,690,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,2007.0,0.0,7,0,0.0,2.0,2.0,15.0
4,17,1630,1,2,1,1.0,3.0,145,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1997.0,0.0,7,0,0.0,2.0,1.0,1.0
5,28,1900,1,2,6,1.0,3.0,19,690,4,2.0,2.0,1.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1961.0,0.0,7,0,0.0,2.0,1.0,1.0
5,28,1900,1,2,6,1.0,3.0,19,690,4,2.0,2.0,1.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1967.0,0.0,7,0,0.0,2.0,1.0,1.0
5,28,1900,1,2,6,1.0,3.0,19,690,4,2.0,2.0,1.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1970.0,0.0,7,0,0.0,2.0,1.0,1.0
5,28,1900,1,2,6,1.0,3.0,19,690,4,2.0,2.0,1.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1998.0,0.0,7,0,0.0,2.0,7.0,1.0
5,28,1900,1,2,6,1.0,3.0,19,690,4,2.0,2.0,1.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1998.0,0.0,7,0,0.0,2.0,7.0,1.0
6,27,1755,1,2,1,1.0,6.0,206,690,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,9.0,0.0,0.0,0.0,1964.0,1.0,7,0,8.0,0.0,2.0,0.0
7,8,1240,1,1,2,1.0,3.0,19,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1937.0,1.0,2,0,0.0,2.0,8.0,1.0
7,8,1240,1,1,2,1.0,3.0,19,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1997.0,0.0,7,0,0.0,2.0,1.0,19.0
7,22,1800,1,1,1,1.0,6.0,19,690,3,2.0,2.0,0.0,1.0,1.0,1.0,1,2,5.0,0.0,0.0,0.0,1934.0,2.0,7,0,0.0,1.0,2.0,1.0
7,22,1800,1,1,1,1.0,6.0,19,690,3,2.0,2.0,0.0,1.0,1.0,1.0,3,1,5.0,6.0,2.0,1.0,1966.0,2.0,7,0,0.0,1.0,2.0,1.0
8,12,1915,1,1,1,7.0,3.0,206,690,3,2.0,2.0,0.0,2.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1979.0,1.0,2,0,14.0,2.0,3.0,1.0
8,12,1915,1,1,1,7.0,3.0,206,690,3,2.0,2.0,0.0,2.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1995.0,2.0,7,0,16.0,9.0,2.0,1.0
8,12,1915,1,1,1,7.0,3.0,206,690,3,2.0,2.0,0.0,2.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1995.0,2.0,7,0,16.0,9.0,2.0,1.0
9,25,1620,1,1,1,3.0,1.0,206,690,3,2.0,3.0,1.0,1.0,1.0,2.0,1,1,4.0,0.0,0.0,0.0,1984.0,2.0,10,0,0.0,2.0,1.0,1.0
9,25,1620,1,1,1,3.0,1.0,206,690,3,2.0,3.0,1.0,1.0,1.0,2.0,2,1,4.0,0.0,0.0,0.0,1983.0,2.0,10,0,0.0,2.0,1.0,1.0
9,25,1620,1,1,1,3.0,1.0,206,690,3,2.0,3.0,1.0,1.0,1.0,2.0,1,1,9.0,0.0,0.0,0.0,1933.0,1.0,7,0,0.0,2.0,1.0,5.0
9,27,1735,1,1,1,1.0,6.0,45,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1974.0,0.0,2,0,15.0,9.0,7.0,2.0
10,31,1450,1,2,6,7.0,3.0,242,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1960.0,1.0,1,0,0.0,2.0,8.0,15.0
10,31,1450,1,2,6,7.0,3.0,242,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,4.0,0.0,0.0,0.0,1967.0,1.0,10,0,16.0,9.0,7.0,16.0
11,9,600,3,1,1,8.0,1.0,211,690,3,4.0,2.0,3.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1971.0,0.0,7,0,0.0,2.0,1.0,1.0
11,9,600,3,1,1,8.0,1.0,211,690,3,4.0,2.0,3.0,1.0,1.0,1.0,1,2,1.0,0.0,0.0,0.0,1970.0,0.0,7,0,0.0,2.0,1.0,1.0
11,17,1855,5,2,6,1.0,3.0,211,690,3,2.0,1.0,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,1966.0,1.0,3,0,0.0,2.0,1.0,9.0
11,17,1855,5,2,6,1.0,3.0,211,690,3,2.0,1.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1991.0,2.0,7,0,0.0,2.0,2.0,1.0
11,17,1855,5,2,6,1.0,3.0,211,690,3,2.0,1.0,0.0,1.0,1.0,1.0,2,2,5.0,0.0,0.0,0.0,1989.0,2.0,7,0,0.0,2.0,2.0,1.0
11,17,1855,5,2,6,1.0,3.0,211,690,3,2.0,1.0,0.0,1.0,1.0,1.0,2,2,5.0,0.0,0.0,0.0,2011.0,2.0,7,0,0.0,2.0,2.0,1.0
12,7,1120,1,1,1,8.0,7.0,45,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,4.0,0.0,0.0,0.0,1997.0,1.0,7,0,16.0,0.0,1.0,1.0
12,12,845,1,1,1,2.0,3.0,19,690,3,2.0,3.0,2.0,1.0,1.0,2.0,1,2,4.0,0.0,0.0,0.0,1981.0,1.0,7,0,0.0,2.0,1.0,1.0
12,12,845,1,1,1,2.0,3.0,19,690,3,2.0,3.0,2.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1954.0,1.0,7,0,0.0,0.0,8.0,10.0
1,21,300,3,1,1,1.0,1.0,239,690,3,2.0,2.0,0.0,2.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1985.0,2.0,7,0,0.0,2.0,1.0,13.0
1,21,300,3,1,1,1.0,1.0,239,690,3,2.0,2.0,0.0,2.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1995.0,1.0,7,0,0.0,2.0,2.0,1.0
1,21,300,3,1,1,1.0,1.0,239,690,3,2.0,2.0,0.0,2.0,2.0,1.0,2,1,5.0,0.0,0.0,0.0,1993.0,1.0,7,0,0.0,2.0,2.0,1.0
2,19,1715,1,1,1,1.0,1.0,111,690,3,2.0,2.0,0.0,1.0,3.0,1.0,1,2,5.0,0.0,0.0,0.0,1993.0,2.0,33,0,0.0,2.0,1.0,13.0
2,19,1715,1,1,1,1.0,1.0,111,690,3,2.0,2.0,0.0,1.0,3.0,1.0,1,2,5.0,0.0,0.0,0.0,1981.0,1.0,7,0,0.0,2.0,3.0,1.0
2,19,1715,1,1,1,1.0,1.0,111,690,3,2.0,2.0,0.0,1.0,3.0,1.0,2,2,5.0,0.0,0.0,0.0,2010.0,1.0,7,0,0.0,2.0,3.0,1.0
2,19,1715,1,1,1,1.0,1.0,111,690,3,2.0,2.0,0.0,1.0,3.0,1.0,2,2,5.0,0.0,0.0,0.0,2008.0,1.0,7,0,0.0,2.0,3.0,1.0
2,23,1020,1,1,1,1.0,1.0,90,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1948.0,2.0,7,0,0.0,2.0,3.0,1.0
2,23,1020,1,1,1,1.0,1.0,90,690,3,2.0,2.0,0.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1958.0,2.0,7,0,0.0,2.0,3.0,1.0
2,23,1020,1,1,1,1.0,1.0,90,690,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,2013.0,2.0,7,0,0.0,2.0,3.0,1.0
2,23,1020,1,1,1,1.0,1.0,90,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1977.0,1.0,7,0,0.0,2.0,2.0,15.0
4,13,1735,1,1,1,1.0,6.0,56,690,3,2.0,2.0,0.0,2.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1988.0,2.0,33,0,2.0,0.0,1.0,1.0
4,30,1750,1,2,1,1.0,3.0,39,690,3,2.0,2.0,0.0,1.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1973.0,1.0,33,0,0.0,2.0,1.0,1.0
4,30,1750,1,2,1,1.0,3.0,39,690,3,2.0,2.0,0.0,1.0,3.0,1.0,2,2,5.0,0.0,0.0,0.0,1994.0,1.0,33,0,0.0,2.0,1.0,1.0
4,30,1750,1,2,1,1.0,3.0,39,690,3,2.0,2.0,0.0,1.0,3.0,1.0,1,2,5.0,0.0,0.0,0.0,1973.0,2.0,7,0,0.0,2.0,3.0,1.0
4,30,1750,1,2,1,1.0,3.0,39,690,3,2.0,2.0,0.0,1.0,3.0,1.0,2,1,5.0,0.0,0.0,0.0,1967.0,2.0,7,0,0.0,2.0,3.0,1.0
5,14,1730,1,2,1,1.0,6.0,17,690,4,2.0,2.0,0.0,2.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1968.0,0.0,2,0,6.0,0.0,1.0,1.0
7,12,1421,1,1,1,1.0,1.0,50,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1951.0,1.0,7,0,0.0,2.0,3.0,15.0
7,12,1421,1,1,1,1.0,1.0,50,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1992.0,2.0,7,0,0.0,2.0,1.0,1.0
7,22,1755,1,1,1,8.0,1.0,90,690,3,2.0,2.0,0.0,1.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1944.0,1.0,7,0,0.0,2.0,3.0,1.0
7,22,1755,1,1,1,8.0,1.0,90,690,3,2.0,2.0,0.0,1.0,2.0,1.0,2,2,5.0,0.0,0.0,0.0,1954.0,1.0,7,0,0.0,2.0,3.0,1.0
7,22,1755,1,1,1,8.0,1.0,90,690,3,2.0,2.0,0.0,1.0,2.0,1.0,1,1,5.0,0.0,0.0,0.0,1987.0,2.0,7,0,0.0,2.0,1.0,1.0
8,14,1900,1,1,1,8.0,3.0,50,690,3,2.0,2.0,1.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1996.0,2.0,7,0,0.0,2.0,1.0,1.0
8,14,1900,1,1,1,8.0,3.0,50,690,3,2.0,2.0,1.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1997.0,2.0,7,0,0.0,2.0,1.0,1.0
8,14,1900,1,1,1,8.0,3.0,50,690,3,2.0,2.0,1.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1932.0,1.0,7,0,0.0,2.0,3.0,19.0
8,14,1900,1,1,1,8.0,3.0,50,690,3,2.0,2.0,1.0,1.0,0.0,1.0,2,2,5.0,0.0,0.0,0.0,1927.0,1.0,7,0,0.0,2.0,3.0,19.0
10,18,835,1,2,1,7.0,6.0,56,690,4,2.0,2.0,0.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1969.0,0.0,7,0,0.0,1.0,3.0,13.0
10,18,835,1,2,1,7.0,6.0,56,690,4,2.0,2.0,0.0,1.0,1.0,1.0,3,1,3.0,5.0,1.0,1.0,1979.0,0.0,7,0,0.0,1.0,3.0,13.0
11,5,550,3,1,1,2.0,1.0,90,690,3,2.0,2.0,1.0,1.0,0.0,2.0,1,1,5.0,0.0,0.0,0.0,1997.0,0.0,7,0,0.0,2.0,1.0,13.0
11,5,550,3,1,1,2.0,1.0,90,690,3,2.0,2.0,1.0,1.0,0.0,2.0,1,2,1.0,0.0,0.0,0.0,1968.0,0.0,7,0,0.0,2.0,1.0,2.0
11,14,1700,5,2,1,1.0,6.0,24,690,3,2.0,1.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1974.0,0.0,7,0,0.0,1.0,1.0,0.0
11,14,1700,5,2,1,1.0,6.0,24,690,3,2.0,1.0,0.0,1.0,1.0,1.0,3,1,0.0,1.0,9.0,1.0,1968.0,0.0,7,0,0.0,1.0,1.0,0.0
1,27,350,5,1,1,4.0,7.0,147,690,4,2.0,2.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,2000.0,0.0,2,0,0.0,0.0,0.0,2.0
2,23,1930,3,1,1,1.0,3.0,147,690,4,2.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,1992.0,2.0,7,0,0.0,2.0,3.0,13.0
2,23,1930,3,1,1,1.0,3.0,147,690,4,2.0,2.0,0.0,1.0,0.0,1.0,1,2,0.0,0.0,0.0,0.0,1969.0,1.0,7,0,0.0,0.0,8.0,1.0
2,24,1815,2,1,1,1.0,1.0,223,690,4,2.0,2.0,0.0,2.0,2.0,1.0,1,2,1.0,0.0,0.0,0.0,1964.0,2.0,7,0,0.0,2.0,3.0,1.0
2,24,1815,2,1,1,1.0,1.0,223,690,4,2.0,2.0,0.0,2.0,2.0,1.0,1,1,1.0,0.0,0.0,0.0,1985.0,1.0,7,0,0.0,2.0,3.0,1.0
2,25,1455,1,1,1,1.0,3.0,254,690,3,2.0,2.0,0.0,2.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1977.0,2.0,7,0,0.0,2.0,1.0,1.0
2,25,1455,1,1,1,1.0,3.0,254,690,3,2.0,2.0,0.0,2.0,3.0,1.0,2,2,0.0,0.0,0.0,0.0,1981.0,2.0,7,0,0.0,2.0,1.0,1.0
2,25,1455,1,1,1,1.0,3.0,254,690,3,2.0,2.0,0.0,2.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1993.0,1.0,33,0,0.0,2.0,7.0,0.0
2,25,1650,1,2,1,1.0,1.0,157,690,4,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,2009.0,0.0,1,0,0.0,2.0,1.0,19.0
2,25,1650,1,2,1,1.0,1.0,157,690,4,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1967.0,0.0,7,0,0.0,9.0,3.0,1.0
3,11,930,1,1,1,1.0,6.0,243,690,3,2.0,2.0,0.0,2.0,2.0,1.0,1,1,0.0,0.0,0.0,0.0,1983.0,0.0,7,0,3.0,0.0,2.0,1.0
3,11,930,1,1,1,1.0,6.0,243,690,3,2.0,2.0,0.0,2.0,2.0,1.0,2,1,0.0,0.0,0.0,0.0,1989.0,0.0,7,0,3.0,0.0,2.0,1.0
3,31,1015,1,2,7,9.0,6.0,243,690,6,0.0,0.0,0.0,1.0,0.0,0.0,1,1,4.0,0.0,0.0,0.0,1986.0,0.0,7,0,0.0,1.0,6.0,4.0
3,31,1015,1,2,7,9.0,6.0,243,690,6,0.0,0.0,0.0,1.0,0.0,0.0,3,2,9.0,1.0,3.0,1.0,1932.0,0.0,7,0,0.0,1.0,6.0,4.0
4,3,800,1,1,2,7.0,3.0,234,690,2,2.0,3.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,1989.0,2.0,33,0,0.0,2.0,8.0,15.0
4,3,800,1,1,2,7.0,3.0,234,690,2,2.0,3.0,0.0,1.0,0.0,1.0,1,2,0.0,0.0,0.0,0.0,1948.0,1.0,7,0,0.0,2.0,1.0,19.0
4,7,1930,1,2,1,1.0,3.0,8,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,0.0,0.0,0.0,0.0,1997.0,1.0,7,0,0.0,2.0,3.0,15.0
4,7,1930,1,2,1,1.0,3.0,8,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,1961.0,2.0,33,0,0.0,2.0,7.0,15.0
5,2,1015,1,1,1,2.0,7.0,254,690,3,2.0,2.0,0.0,2.0,3.0,2.0,1,2,0.0,0.0,0.0,0.0,1955.0,2.0,7,0,2.0,0.0,3.0,1.0
5,3,830,1,1,1,8.0,6.0,102,690,3,2.0,2.0,0.0,2.0,1.0,2.0,1,2,1.0,0.0,0.0,0.0,1998.0,2.0,7,0,6.0,0.0,3.0,1.0
5,18,645,2,1,1,1.0,7.0,254,690,3,2.0,2.0,1.0,2.0,2.0,1.0,1,1,1.0,0.0,0.0,0.0,1988.0,1.0,33,0,0.0,0.0,0.0,15.0
5,21,1150,1,2,1,1.0,6.0,243,690,3,2.0,2.0,0.0,2.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1984.0,2.0,7,0,3.0,0.0,1.0,0.0
6,12,645,1,1,1,1.0,6.0,254,690,3,2.0,2.0,0.0,2.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1938.0,1.0,7,0,2.0,0.0,1.0,1.0
6,22,1240,1,1,1,1.0,6.0,1,690,3,2.0,2.0,0.0,2.0,3.0,9.0,1,2,0.0,0.0,0.0,0.0,1997.0,0.0,7,0,6.0,0.0,1.0,13.0
7,1,945,1,2,1,8.0,6.0,200,690,9,2.0,2.0,0.0,1.0,2.0,2.0,1,1,5.0,0.0,0.0,0.0,1991.0,0.0,33,0,8.0,0.0,1.0,1.0
7,3,530,2,2,1,1.0,6.0,243,690,2,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,1992.0,2.0,7,0,0.0,1.0,3.0,1.0
7,3,530,2,2,1,1.0,6.0,243,690,2,1.0,1.0,0.0,1.0,0.0,1.0,3,1,3.0,2.0,3.0,1.0,1949.0,2.0,7,0,0.0,1.0,3.0,1.0
7,8,2050,1,2,1,1.0,6.0,157,690,4,2.0,2.0,0.0,1.0,1.0,1.0,1,1,4.0,0.0,0.0,0.0,2000.0,0.0,2,0,0.0,0.0,7.0,1.0
8,20,1630,1,1,1,1.0,6.0,225,690,3,2.0,2.0,0.0,2.0,3.0,1.0,1,1,5.0,0.0,0.0,0.0,1954.0,0.0,33,0,0.0,0.0,8.0,1.0
8,29,2030,5,2,1,1.0,3.0,243,690,2,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1982.0,1.0,33,0,0.0,2.0,1.0,1.0
8,29,2030,5,2,1,1.0,3.0,243,690,2,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1999.0,2.0,7,0,0.0,2.0,2.0,15.0
11,18,1800,3,1,1,1.0,3.0,188,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1992.0,2.0,7,0,0.0,2.0,3.0,15.0
11,18,1800,3,1,1,1.0,3.0,188,690,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,1982.0,2.0,7,0,0.0,2.0,3.0,15.0
11,18,1800,3,1,1,1.0,3.0,188,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,5.0,0.0,0.0,0.0,1997.0,2.0,7,0,0.0,2.0,3.0,17.0
11,18,1800,3,1,1,1.0,3.0,188,690,3,2.0,2.0,0.0,1.0,0.0,1.0,2,1,5.0,0.0,0.0,0.0,1998.0,2.0,7,0,0.0,2.0,3.0,17.0
11,22,805,1,2,1,1.0,6.0,200,690,3,2.0,2.0,0.0,1.0,3.0,1.0,1,1,1.0,0.0,0.0,0.0,1990.0,0.0,7,0,0.0,1.0,3.0,1.0
11,22,805,1,2,1,1.0,6.0,200,690,3,2.0,2.0,0.0,1.0,3.0,1.0,3,1,4.0,2.0,3.0,1.0,1955.0,0.0,7,0,0.0,1.0,3.0,1.0
4,24,1430,1,1,6,1.0,3.0,160,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,4.0,0.0,0.0,0.0,1971.0,1.0,7,0,0.0,2.0,8.0,0.0
4,24,1430,1,1,6,1.0,3.0,160,690,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,5.0,0.0,0.0,0.0,1933.0,2.0,1,0,0.0,2.0,5.0,0.0
6,23,1840,1,2,1,1.0,6.0,160,690,3,2.0,1.0,0.0,2.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1978.0,1.0,10,0,0.0,1.0,2.0,1.0
6,23,1840,1,2,1,1.0,6.0,160,690,3,2.0,1.0,0.0,2.0,1.0,1.0,3,2,5.0,1.0,3.0,1.0,1948.0,1.0,10,0,0.0,1.0,2.0,1.0
6,28,2320,3,1,1,1.0,6.0,37,690,3,2.0,2.0,1.0,1.0,1.0,1.0,1,1,5.0,0.0,0.0,0.0,1996.0,1.0,7,0,6.0,0.0,2.0,1.0
9,10,200,3,1,1,5.0,6.0,229,690,3,2.0,2.0,0.0,1.0,0.0,2.0,1,1,5.0,0.0,0.0,0.0,1997.0,0.0,7,0,2.0,0.0,3.0,0.0
9,10,200,3,1,1,5.0,6.0,229,690,3,2.0,2.0,0.0,1.0,0.0,2.0,2,1,5.0,0.0,0.0,0.0,1999.0,0.0,7,0,2.0,0.0,3.0,0.0
9,10,200,3,1,1,5.0,6.0,229,690,3,2.0,2.0,0.0,1.0,0.0,2.0,2,1,5.0,0.0,0.0,0.0,1998.0,0.0,7,0,2.0,0.0,3.0,0.0
9,10,200,3,1,1,5.0,6.0,229,690,3,2.0,2.0,0.0,1.0,0.0,2.0,2,1,5.0,0.0,0.0,0.0,1998.0,0.0,7,0,2.0,0.0,3.0,0.0
9,10,200,3,1,1,5.0,6.0,229,690,3,2.0,2.0,0.0,1.0,0.0,2.0,2,1,5.0,0.0,0.0,0.0,1998.0,0.0,7,0,2.0,0.0,3.0,0.0
9,14,1745,1,1,1,1.0,1.0,107,690,3,2.0,2.0,0.0,1.0,2.0,1.0,1,2,5.0,0.0,0.0,0.0,1950.0,2.0,7,0,0.0,2.0,3.0,1.0
9,14,1745,1,1,1,1.0,1.0,107,690,3,2.0,2.0,0.0,1.0,2.0,1.0,1,2,5.0,0.0,0.0,0.0,1963.0,1.0,7,0,0.0,2.0,3.0,1.0
4,3,815,1,1,1,1.0,1.0,211,10,3,2.0,2.0,0.0,1.0,2.0,1.0,1,2,1.0,0.0,0.0,0.0,1998.0,2.0,7,0,0.0,2.0,7.0,1.0
4,3,815,1,1,1,1.0,1.0,211,10,3,2.0,2.0,0.0,1.0,2.0,1.0,1,1,4.0,0.0,0.0,0.0,1965.0,1.0,7,0,0.0,2.0,1.0,1.0
5,7,1515,1,1,1,8.0,1.0,405,10,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1997.0,2.0,7,0,0.0,2.0,1.0,13.0
5,7,1515,1,1,1,8.0,1.0,405,10,3,2.0,2.0,0.0,1.0,1.0,2.0,1,1,5.0,0.0,0.0,0.0,1952.0,1.0,7,0,0.0,2.0,3.0,1.0
5,7,1515,1,1,1,8.0,1.0,405,10,3,2.0,2.0,0.0,1.0,1.0,2.0,2,2,5.0,0.0,0.0,0.0,1980.0,1.0,7,0,0.0,2.0,3.0,1.0
6,10,955,1,1,3,1.0,3.0,301,10,3,2.0,2.0,0.0,1.0,0.0,1.0,1,2,3.0,0.0,0.0,0.0,1941.0,2.0,7,0,0.0,2.0,3.0,15.0
6,10,955,1,1,3,1.0,3.0,301,10,3,2.0,2.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,1999.0,1.0,33,0,0.0,2.0,1.0,1.0
