month,day,time,light,location,intersection,atmosphere,collision,municipality,department,road,traffic,nblanes,reslane,laneprofile,plan,surface,user,sex,route,pedlocation,pedaction,pedcondition,birth,dirtraffic,catvehicle,nboccupants,obstacle,movobstacle,impact,maneuver
7.0,21.0,1115.0,1.0,2.0,1.0,1.0,6.0,105.0,80.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,1953.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0
5.0,29.0,830.0,1.0,1.0,1.0,1.0,6.0,100.0,100.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2016.0,1.0,7.0,0.0,2.0,0.0,7.0,13.0
6.0,9.0,705.0,2.0,1.0,1.0,2.0,2.0,69.0,940.0,1.0,3.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1970.0,2.0,7.0,0.0,0.0,2.0,2.0,1.0
7.0,9.0,1700.0,1.0,1.0,1.0,1.0,5.0,548.0,620.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1967.0,1.0,10.0,0.0,0.0,2.0,1.0,2.0
10.0,14.0,925.0,1.0,2.0,1.0,1.0,3.0,24.0,920.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1977.0,1.0,32.0,0.0,0.0,2.0,7.0,1.0
11.0,5.0,1340.0,1.0,2.0,1.0,1.0,3.0,585.0,950.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1989.0,1.0,10.0,0.0,0.0,2.0,2.0,1.0
8.0,5.0,1302.0,1.0,2.0,6.0,1.0,6.0,275.0,270.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1993.0,0.0,7.0,0.0,0.0,1.0,1.0,16.0
12.0,30.0,2249.0,5.0,1.0,1.0,1.0,7.0,415.0,170.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1986.0,1.0,7.0,0.0,2.0,0.0,1.0,1.0
12.0,25.0,515.0,3.0,1.0,1.0,2.0,2.0,73.0,940.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1994.0,2.0,7.0,0.0,3.0,2.0,4.0,2.0
1.0,3.0,815.0,1.0,2.0,4.0,1.0,3.0,120.0,750.0,4.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1975.0,2.0,1.0,0.0,0.0,2.0,6.0,18.0
1.0,13.0,915.0,1.0,2.0,1.0,1.0,3.0,55.0,130.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1982.0,2.0,30.0,0.0,0.0,2.0,2.0,17.0
6.0,17.0,1006.0,1.0,2.0,3.0,1.0,6.0,85.0,870.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1933.0,2.0,7.0,0.0,6.0,0.0,1.0,0.0
5.0,10.0,1515.0,1.0,2.0,1.0,1.0,2.0,555.0,950.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1943.0,0.0,7.0,0.0,0.0,2.0,6.0,2.0
5.0,3.0,1345.0,1.0,2.0,1.0,1.0,6.0,555.0,310.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1977.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0
12.0,12.0,1230.0,1.0,2.0,1.0,1.0,6.0,33.0,940.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1977.0,1.0,10.0,0.0,0.0,1.0,4.0,4.0
6.0,8.0,1650.0,1.0,1.0,1.0,1.0,3.0,172.0,340.0,4.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1977.0,1.0,7.0,0.0,0.0,2.0,5.0,16.0
4.0,18.0,1935.0,1.0,2.0,1.0,1.0,6.0,194.0,850.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,1950.0,1.0,10.0,0.0,0.0,1.0,1.0,16.0
10.0,4.0,1350.0,1.0,2.0,1.0,1.0,1.0,55.0,130.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1978.0,1.0,37.0,0.0,0.0,2.0,3.0,1.0
11.0,3.0,1845.0,3.0,1.0,1.0,1.0,4.0,500.0,950.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1980.0,1.0,7.0,0.0,0.0,2.0,4.0,2.0
7.0,18.0,1950.0,1.0,1.0,1.0,1.0,7.0,324.0,350.0,4.0,2.0,2.0,0.0,1.0,3.0,9.0,1.0,1.0,5.0,0.0,0.0,0.0,1976.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0
11.0,7.0,735.0,1.0,2.0,1.0,1.0,6.0,103.0,130.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,2006.0,2.0,7.0,0.0,0.0,1.0,1.0,13.0
8.0,26.0,2315.0,5.0,2.0,3.0,1.0,3.0,50.0,930.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1996.0,2.0,31.0,0.0,0.0,2.0,1.0,1.0
3.0,27.0,1920.0,1.0,2.0,1.0,1.0,3.0,149.0,690.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1999.0,2.0,30.0,0.0,0.0,2.0,1.0,1.0
4.0,17.0,1850.0,1.0,2.0,1.0,1.0,2.0,212.0,290.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1953.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0
12.0,14.0,1130.0,1.0,1.0,1.0,1.0,2.0,17.0,940.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1957.0,2.0,7.0,0.0,0.0,2.0,6.0,11.0
7.0,2.0,1315.0,1.0,1.0,6.0,1.0,7.0,14.0,870.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1959.0,1.0,33.0,0.0,0.0,2.0,1.0,1.0
9.0,28.0,728.0,1.0,2.0,3.0,1.0,3.0,55.0,130.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1970.0,1.0,34.0,0.0,0.0,2.0,0.0,0.0
6.0,23.0,1110.0,1.0,2.0,1.0,1.0,3.0,83.0,60.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1967.0,2.0,33.0,0.0,1.0,2.0,1.0,17.0
3.0,18.0,1515.0,1.0,2.0,1.0,1.0,6.0,338.0,630.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1969.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0
1.0,8.0,1820.0,5.0,2.0,3.0,1.0,3.0,9.0,330.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1984.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
7.0,19.0,1045.0,1.0,1.0,1.0,2.0,1.0,151.0,440.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1956.0,1.0,7.0,0.0,0.0,2.0,3.0,13.0
1.0,17.0,933.0,1.0,1.0,1.0,1.0,7.0,249.0,370.0,4.0,2.0,2.0,0.0,3.0,1.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,1997.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0,745.0,2.0,2.0,1.0,1.0,6.0,178.0,630.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,1951.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0
10.0,4.0,1340.0,1.0,2.0,1.0,1.0,6.0,19.0,940.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1964.0,2.0,7.0,0.0,1.0,0.0,1.0,20.0
6.0,14.0,1230.0,1.0,2.0,3.0,1.0,1.0,250.0,790.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1990.0,0.0,7.0,0.0,0.0,2.0,3.0,1.0
7.0,14.0,1822.0,1.0,1.0,1.0,1.0,4.0,330.0,330.0,2.0,3.0,4.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1995.0,2.0,7.0,0.0,3.0,0.0,4.0,0.0
4.0,9.0,10.0,5.0,2.0,2.0,1.0,3.0,388.0,690.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1988.0,1.0,7.0,0.0,1.0,2.0,1.0,1.0
11.0,28.0,1910.0,5.0,2.0,2.0,1.0,3.0,50.0,830.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2001.0,1.0,3.0,0.0,0.0,2.0,7.0,15.0
4.0,13.0,1305.0,1.0,2.0,1.0,1.0,2.0,31.0,190.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1990.0,1.0,7.0,0.0,0.0,2.0,4.0,23.0
12.0,30.0,2039.0,5.0,2.0,1.0,1.0,7.0,117.0,750.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1971.0,2.0,32.0,0.0,0.0,0.0,7.0,1.0
8.0,28.0,1915.0,1.0,2.0,1.0,1.0,2.0,116.0,750.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1997.0,1.0,33.0,0.0,0.0,2.0,1.0,1.0
12.0,9.0,1445.0,1.0,1.0,1.0,1.0,4.0,213.0,972.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1993.0,2.0,31.0,0.0,0.0,2.0,1.0,14.0
8.0,12.0,30.0,5.0,2.0,1.0,1.0,6.0,335.0,320.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1983.0,2.0,7.0,0.0,6.0,0.0,1.0,13.0
7.0,8.0,1505.0,1.0,2.0,1.0,1.0,3.0,223.0,910.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,1975.0,0.0,7.0,0.0,0.0,2.0,3.0,1.0
4.0,6.0,1740.0,1.0,2.0,1.0,1.0,3.0,28.0,130.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1954.0,0.0,32.0,0.0,0.0,2.0,1.0,2.0
7.0,7.0,1200.0,1.0,1.0,1.0,1.0,5.0,102.0,710.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1995.0,0.0,10.0,0.0,0.0,2.0,1.0,1.0
5.0,28.0,1000.0,1.0,1.0,1.0,1.0,2.0,58.0,940.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1968.0,1.0,33.0,0.0,0.0,2.0,1.0,2.0
1.0,5.0,840.0,1.0,2.0,2.0,2.0,3.0,387.0,690.0,4.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1974.0,1.0,7.0,0.0,0.0,2.0,8.0,1.0
10.0,27.0,1855.0,5.0,2.0,1.0,1.0,3.0,115.0,750.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1986.0,1.0,7.0,0.0,0.0,2.0,3.0,11.0
12.0,21.0,730.0,5.0,2.0,6.0,2.0,6.0,290.0,690.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1989.0,1.0,10.0,0.0,0.0,1.0,2.0,15.0
5.0,22.0,1711.0,1.0,1.0,1.0,1.0,3.0,170.0,490.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1981.0,1.0,31.0,0.0,0.0,2.0,1.0,17.0
10.0,27.0,1244.0,1.0,2.0,1.0,8.0,3.0,154.0,210.0,4.0,2.0,2.0,0.0,1.0,4.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,1957.0,0.0,30.0,0.0,0.0,2.0,1.0,1.0
7.0,15.0,2340.0,5.0,2.0,1.0,1.0,6.0,468.0,770.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1995.0,2.0,33.0,0.0,15.0,0.0,7.0,1.0
3.0,23.0,815.0,2.0,2.0,1.0,3.0,2.0,31.0,190.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1998.0,2.0,7.0,0.0,0.0,2.0,4.0,23.0
1.0,7.0,1445.0,1.0,2.0,1.0,2.0,6.0,109.0,750.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,1.0,1968.0,2.0,7.0,0.0,1.0,1.0,2.0,1.0
6.0,16.0,1425.0,1.0,1.0,4.0,1.0,3.0,502.0,500.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1953.0,2.0,7.0,0.0,0.0,2.0,7.0,15.0
5.0,2.0,1835.0,1.0,1.0,1.0,1.0,7.0,196.0,540.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1997.0,2.0,33.0,0.0,0.0,0.0,8.0,15.0
11.0,12.0,117.0,5.0,2.0,2.0,2.0,3.0,118.0,750.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,1996.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0
1.0,26.0,1200.0,1.0,2.0,1.0,1.0,6.0,510.0,620.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1945.0,1.0,7.0,0.0,9.0,1.0,2.0,1.0
4.0,2.0,30.0,3.0,2.0,1.0,1.0,6.0,188.0,530.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,1.0,1968.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
3.0,28.0,1640.0,1.0,2.0,1.0,1.0,2.0,555.0,310.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1981.0,0.0,7.0,0.0,0.0,2.0,6.0,10.0
9.0,16.0,1130.0,1.0,2.0,2.0,1.0,6.0,104.0,750.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1981.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0
4.0,28.0,1405.0,1.0,1.0,1.0,1.0,7.0,46.0,410.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1957.0,1.0,7.0,0.0,13.0,0.0,1.0,1.0
4.0,19.0,1225.0,1.0,1.0,1.0,1.0,3.0,553.0,310.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2005.0,1.0,38.0,40.0,0.0,2.0,2.0,17.0
10.0,16.0,1500.0,1.0,1.0,1.0,1.0,3.0,365.0,670.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1992.0,2.0,7.0,0.0,0.0,2.0,8.0,1.0
4.0,30.0,1840.0,1.0,2.0,2.0,1.0,1.0,19.0,290.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1994.0,2.0,7.0,0.0,0.0,2.0,3.0,0.0
5.0,7.0,1055.0,1.0,1.0,9.0,1.0,5.0,202.0,110.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1990.0,2.0,7.0,0.0,0.0,2.0,6.0,23.0
2.0,11.0,1115.0,1.0,2.0,6.0,1.0,6.0,19.0,290.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1995.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
10.0,9.0,1420.0,1.0,1.0,1.0,1.0,3.0,98.0,220.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1961.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0
10.0,10.0,1050.0,1.0,2.0,2.0,1.0,3.0,482.0,670.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1996.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
3.0,24.0,1540.0,1.0,1.0,1.0,1.0,6.0,350.0,590.0,1.0,3.0,6.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1989.0,1.0,7.0,0.0,4.0,0.0,1.0,1.0
5.0,29.0,645.0,2.0,1.0,1.0,1.0,1.0,284.0,470.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1961.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
3.0,14.0,820.0,1.0,1.0,6.0,1.0,3.0,150.0,380.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1973.0,2.0,7.0,0.0,0.0,0.0,3.0,9.0
12.0,23.0,1145.0,1.0,2.0,1.0,8.0,3.0,121.0,690.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1976.0,2.0,33.0,0.0,0.0,2.0,1.0,17.0
6.0,30.0,920.0,1.0,2.0,1.0,2.0,1.0,75.0,290.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1971.0,0.0,33.0,0.0,0.0,2.0,1.0,1.0
8.0,9.0,1116.0,1.0,2.0,1.0,1.0,6.0,302.0,973.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,1964.0,1.0,7.0,0.0,0.0,1.0,7.0,0.0
2.0,9.0,1725.0,1.0,2.0,3.0,1.0,3.0,18.0,950.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1965.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
11.0,24.0,1015.0,1.0,2.0,2.0,2.0,6.0,105.0,750.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1979.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
10.0,19.0,1410.0,1.0,2.0,1.0,1.0,6.0,61.0,50.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1974.0,1.0,7.0,0.0,0.0,1.0,2.0,1.0
3.0,22.0,840.0,1.0,1.0,1.0,1.0,3.0,5.0,930.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1966.0,2.0,33.0,0.0,0.0,2.0,2.0,0.0
1.0,13.0,955.0,1.0,2.0,1.0,8.0,6.0,76.0,710.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,9.0,1.0,4.0,1.0,1973.0,1.0,7.0,0.0,0.0,1.0,4.0,4.0
8.0,24.0,820.0,1.0,1.0,1.0,1.0,2.0,39.0,290.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1974.0,1.0,10.0,0.0,0.0,2.0,6.0,4.0
6.0,4.0,1530.0,1.0,2.0,1.0,7.0,7.0,409.0,140.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1966.0,1.0,33.0,0.0,16.0,0.0,7.0,21.0
9.0,21.0,1145.0,1.0,2.0,1.0,7.0,2.0,194.0,860.0,3.0,3.0,7.0,0.0,1.0,1.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,1947.0,1.0,7.0,0.0,0.0,2.0,4.0,1.0
4.0,6.0,1815.0,1.0,2.0,9.0,1.0,2.0,152.0,60.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1970.0,1.0,7.0,0.0,0.0,2.0,3.0,1.0
12.0,18.0,850.0,1.0,1.0,1.0,1.0,5.0,379.0,800.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1997.0,0.0,7.0,0.0,0.0,2.0,4.0,1.0
9.0,22.0,2245.0,5.0,2.0,1.0,1.0,4.0,55.0,130.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1997.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0
6.0,11.0,940.0,1.0,2.0,1.0,1.0,6.0,4.0,940.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1999.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0
10.0,3.0,2020.0,5.0,2.0,1.0,1.0,3.0,421.0,910.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1979.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
6.0,18.0,20.0,5.0,2.0,2.0,1.0,3.0,440.0,170.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1987.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
6.0,30.0,1250.0,1.0,2.0,1.0,2.0,6.0,113.0,750.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9.0,7.0,1445.0,1.0,2.0,1.0,1.0,6.0,194.0,410.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1975.0,2.0,7.0,0.0,0.0,1.0,1.0,15.0
6.0,25.0,1510.0,1.0,2.0,1.0,1.0,6.0,55.0,130.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,8.0,9.0,1.0,1991.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
7.0,22.0,2210.0,5.0,2.0,1.0,1.0,3.0,14.0,150.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1971.0,2.0,7.0,0.0,0.0,2.0,8.0,0.0
4.0,2.0,2140.0,5.0,2.0,1.0,1.0,1.0,469.0,770.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1955.0,1.0,13.0,0.0,0.0,0.0,0.0,23.0
6.0,11.0,1900.0,1.0,2.0,1.0,1.0,1.0,139.0,600.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1991.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
6.0,7.0,1845.0,1.0,1.0,1.0,1.0,6.0,69.0,940.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1995.0,1.0,34.0,0.0,14.0,0.0,6.0,3.0
1.0,28.0,1510.0,1.0,2.0,3.0,1.0,3.0,194.0,860.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1963.0,2.0,7.0,0.0,0.0,2.0,3.0,15.0
5.0,16.0,1650.0,1.0,2.0,1.0,1.0,5.0,425.0,910.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1992.0,0.0,7.0,0.0,0.0,2.0,8.0,1.0
3.0,5.0,910.0,1.0,1.0,1.0,1.0,7.0,148.0,660.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1944.0,2.0,7.0,0.0,0.0,0.0,1.0,16.0
8.0,9.0,1830.0,1.0,1.0,1.0,1.0,5.0,309.0,740.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1950.0,2.0,7.0,0.0,0.0,9.0,2.0,1.0
11.0,13.0,1910.0,3.0,2.0,1.0,1.0,6.0,260.0,640.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2001.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
10.0,6.0,1925.0,3.0,1.0,1.0,1.0,6.0,445.0,210.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1992.0,1.0,7.0,0.0,8.0,0.0,8.0,1.0
6.0,8.0,2045.0,2.0,2.0,1.0,1.0,2.0,28.0,940.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1998.0,0.0,7.0,0.0,0.0,2.0,1.0,2.0
9.0,18.0,1910.0,2.0,2.0,1.0,1.0,6.0,27.0,930.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2006.0,1.0,7.0,0.0,0.0,1.0,3.0,21.0
2.0,24.0,50.0,5.0,2.0,1.0,1.0,6.0,234.0,450.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,1962.0,1.0,7.0,0.0,0.0,1.0,2.0,2.0
8.0,15.0,30.0,3.0,1.0,1.0,1.0,7.0,34.0,220.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1989.0,2.0,7.0,0.0,3.0,0.0,7.0,1.0
2.0,11.0,1650.0,1.0,2.0,5.0,1.0,6.0,114.0,750.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1972.0,1.0,7.0,0.0,0.0,1.0,2.0,15.0
5.0,14.0,1845.0,1.0,2.0,1.0,1.0,2.0,119.0,750.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1996.0,2.0,31.0,0.0,0.0,2.0,3.0,3.0
7.0,16.0,1839.0,1.0,1.0,1.0,1.0,4.0,36.0,920.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1976.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0
